acdnt_no,serial_no,acdnt_year,acdnt_dd_dc,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,x_crdnt,y_crdnt,legaldong_code,legaldong_name,acdnt_hdc,acdnt_dc,road_stle_dc,acdnt_gae_dc,acdnt_age_2_dc,dmge_vhcle_asort_dc,injury_dgree_2_dc,wrngdo_vhcle_asort_dc,lrg_violt_1_dc,wether_sttus_dc,rdse_sttus_dc,dprs_cnt,sep_cnt,slp_cnt,lat,lon
2024011900100074,2024008559,2024,2024년  1월,금요일,주간,08시,960103.0,1962504.0,1132010700,서울특별시 도봉구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.661175231498035,127.04765291800427
2024011900100119,2024008600,2024,2024년  1월,금요일,주간,10시,963906.0,1950268.0,1121510300,서울특별시 광진구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.551046277305026,127.09137354760938
2024011900100139,2024008619,2024,2024년  1월,금요일,주간,11시,947265.0,1945171.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.50430408090615,126.90335180441436
2024011900100335,2024008802,2024,2024년  1월,금요일,주간,17시,946548.0,1941648.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.47250939181018,126.89549595548081
2024011900100545,2024009004,2024,2024년  1월,금요일,야간,23시,939967.0,1950832.0,1150010700,서울특별시 강서구,차대사람,차대사람 - 기타,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,기타불명,안전운전불이행,맑음, 건조,0,1,0,37.55488069952605,126.82032378497823
2024012000100120,2024009137,2024,2024년  1월,토요일,주간,11시,961893.0,1962309.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.65949374427487,127.06795735306898
2024012000100184,2024009198,2024,2024년  1월,토요일,주간,13시,947055.0,1941867.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.474512479449075,126.90121372901783
2024012000100355,2024009361,2024,2024년  1월,토요일,야간,18시,945522.0,1944965.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,비, 젖음/습기,0,0,1,37.5023461246738,126.88364764872587
2024012000100481,2024009482,2024,2024년  1월,토요일,야간,21시,962672.0,1948230.0,1121510500,서울특별시 광진구,차대사람,차대사람 - 기타,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,원동기,안전운전불이행,비, 적설,0,0,0,37.53262788299829,127.07750723031465
2024012100100077,2024009640,2024,2024년  1월,일요일,주간,10시,951011.0,1954459.0,1141011100,서울특별시 서대문구,차대사람,차대사람 - 보도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.588224889914194,126.94511228548636
2024012100100091,2024009654,2024,2024년  1월,일요일,주간,11시,959372.0,1963155.0,1132010600,서울특별시 도봉구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.66701070136669,127.03932891596247
2024012200100003,2024009915,2024,2024년  1월,월요일,야간,00시,945491.0,1943941.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.493114831970566,126.88337283732145
2024012200100203,2024010106,2024,2024년  1월,월요일,주간,13시,959295.0,1953384.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.578939451494705,127.03900003236866
2024012200100349,2024010244,2024,2024년  1월,월요일,주간,17시,962828.0,1955648.0,1126010300,서울특별시 중랑구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.59949500725754,127.07889664227454
2024012200100449,2024010343,2024,2024년  1월,월요일,야간,19시,964843.0,1946180.0,1171010200,서울특별시 송파구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,부상신고사고,65세 이상,보행자,부상신고,기타불명,안전운전불이행,맑음, 건조,0,0,0,37.51423573688041,127.10217701580551
2024012300100038,2024010483,2024,2024년  1월,화요일,주간,06시,946538.0,1944547.0,1156013300,서울특별시 영등포구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,기타,맑음, 건조,0,0,1,37.49863803771105,126.89517225243044
2024012300100057,2024010501,2024,2024년  1월,화요일,주간,07시,966595.0,1943815.0,1171010700,서울특별시 송파구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.492984000383785,127.1221090201869
2024012300100297,2024010734,2024,2024년  1월,화요일,주간,16시,948177.0,1943004.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.48482413810435,126.91382242650495
2024012300100298,2024010735,2024,2024년  1월,화요일,주간,16시,946274.0,1944252.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 보도통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,보행자보호의무위반,맑음, 건조,0,0,1,37.49596382591584,126.8922072643704
2024012300100440,2024010868,2024,2024년  1월,화요일,야간,19시,955368.0,1945313.0,1165010700,서울특별시 서초구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승합,보행자보호의무위반,맑음, 건조,0,1,0,37.506011446971186,126.99501764642253
2024012400100154,2024011133,2024,2024년  1월,수요일,주간,11시,947181.0,1941333.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.46970663355293,126.9026769701459
2024012400100241,2024011216,2024,2024년  1월,수요일,주간,14시,948479.0,1954764.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,승합,기타,맑음, 건조,0,0,1,37.59083557076913,126.91641273966624
2024012400100370,2024011336,2024,2024년  1월,수요일,야간,18시,957570.0,1954526.0,1129012100,서울특별시 성북구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.58915463971814,127.01939818400704
2024012400100417,2024011380,2024,2024년  1월,수요일,야간,19시,948451.0,1942178.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,흐림, 건조,0,1,0,37.47739454762492,126.91697938347868
2024012500100026,2024011518,2024,2024년  1월,목요일,야간,05시,966911.0,1942272.0,1171010900,서울특별시 송파구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,신호위반,맑음, 건조,0,0,1,37.47908755739508,127.1257530555458
2024012500100209,2024011692,2024,2024년  1월,목요일,주간,12시,960500.0,1957810.0,1129013800,서울특별시 성북구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,자전거,안전운전불이행,맑음, 건조,0,1,0,37.61888455608419,127.0524078238968
2024012500100309,2024011789,2024,2024년  1월,목요일,주간,15시,960208.0,1964888.0,1132010800,서울특별시 도봉구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,신호위반,맑음, 건조,0,0,1,37.6826670765782,127.04871325247865
2024012500100345,2024011824,2024,2024년  1월,목요일,주간,16시,943739.0,1950908.0,1150010200,서울특별시 강서구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.55580379351839,126.8630209456051
2024012600100439,2024012513,2024,2024년  1월,금요일,야간,18시,946810.0,1948673.0,1156012800,서울특별시 영등포구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.53584197462363,126.8979505932489
2024012600100602,2024012669,2024,2024년  1월,금요일,야간,21시,959547.0,1954409.0,1123010700,서울특별시 동대문구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.588189143527984,127.04179732524473
2024012700100069,2024012784,2024,2024년  1월,토요일,주간,08시,948388.0,1957157.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.61239867619837,126.91521321213338
2024012700100277,2024012983,2024,2024년  1월,토요일,주간,15시,948398.0,1958921.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 기타,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.6282981905786,126.91520198614757
2024012700100308,2024013014,2024,2024년  1월,토요일,주간,16시,954530.0,1952852.0,1111012800,서울특별시 종로구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.57392135791206,126.98506946617147
2024012700100369,2024013072,2024,2024년  1월,토요일,야간,18시,947858.0,1950399.0,1144012200,서울특별시 마포구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 기타,0,1,0,37.551458497818494,126.90968950964746
2024012700100371,2024013074,2024,2024년  1월,토요일,야간,18시,960288.0,1949496.0,1120011400,서울특별시 성동구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.54393914549324,127.05045643245886
2024012700100441,2024013142,2024,2024년  1월,토요일,야간,20시,939552.0,1952690.0,1150010900,서울특별시 강서구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.57159957492826,126.8154723705705
2024012800100028,2024013246,2024,2024년  1월,일요일,야간,03시,964325.0,1955337.0,1126010500,서울특별시 중랑구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,기타불명,안전운전불이행,맑음, 건조,0,1,0,37.59675116235281,127.09587018785143
2024012800100187,2024013396,2024,2024년  1월,일요일,주간,16시,940560.0,1948504.0,1147010300,서울특별시 양천구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.53393694813352,126.82722572336334
2024012900100081,2024013625,2024,2024년  1월,월요일,주간,08시,947104.0,1939319.0,1154510300,서울특별시 금천구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.45154957437319,126.90195082303457
2024012900100123,2024013666,2024,2024년  1월,월요일,주간,09시,945538.0,1943679.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.490756158797865,126.88392388832823
2024012900100158,2024013701,2024,2024년  1월,월요일,주간,10시,951186.0,1949113.0,1144010400,서울특별시 마포구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.540049901869786,126.94745039515558
2024012900100195,2024013737,2024,2024년  1월,월요일,주간,11시,959016.0,1954526.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,건설기계,기타,맑음, 건조,0,1,0,37.58922019142254,127.03577642938511
2024012900100197,2024013739,2024,2024년  1월,월요일,주간,11시,966140.0,1943617.0,1171010800,서울특별시 송파구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.491182755968985,127.11697109297722
2024012900100261,2024013801,2024,2024년  1월,월요일,주간,13시,942280.0,1946873.0,1147010300,서울특별시 양천구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.51934598186174,126.84682063471678
2024012900100319,2024013854,2024,2024년  1월,월요일,주간,15시,952449.0,1942149.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.47734762332678,126.96219684751988
2024012900100388,2024013922,2024,2024년  1월,월요일,주간,17시,951133.0,1954268.0,1141011100,서울특별시 서대문구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.58650987359105,126.9465068414454
2024013000100001,2024014100,2024,2024년  1월,화요일,야간,00시,953375.0,1950741.0,1117010700,서울특별시 용산구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,기타불명,안전운전불이행,맑음, 건조,0,0,1,37.55483674820898,126.97212430702977
2024013000100010,2024014109,2024,2024년  1월,화요일,야간,01시,961467.0,1956842.0,1129013900,서울특별시 성북구,차대사람,차대사람 - 횡단중,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.61020080345925,127.06341605109436
2024013100100037,2024014649,2024,2024년  1월,수요일,주간,06시,948662.0,1955727.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 보도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,기타,맑음, 건조,0,0,1,37.59952537365224,126.91841796560156
2024013100100128,2024014736,2024,2024년  1월,수요일,주간,09시,962105.0,1958462.0,1135010300,서울특별시 노원구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.62482876130659,127.07056051568286
2024013100100207,2024014811,2024,2024년  1월,수요일,주간,12시,958700.0,1947744.0,1168010700,서울특별시 강남구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.52807802229975,127.03257923625087
2024013100100289,2024014890,2024,2024년  1월,수요일,주간,15시,962542.0,1962243.0,1135010600,서울특별시 노원구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,2,37.65892559487937,127.07531866937067
2024020100100238,2024015353,2024,2024년  2월,목요일,주간,14시,956575.0,1957580.0,1129013300,서울특별시 성북구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.61663445335423,127.00794698999239
